Ht_in,Wt,Exp,W,L,W/L%,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,First_Round,Conf_Semis,Conf_Finals,Finals_Made,Finals_Won,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Age_per_100,ORtg_per_100,DRtg_per_100,Age_adv,G_adv,MP_adv,PER,TS%,3PAr_adv,FTr_adv,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Age_per_game,G_per_game,GS,MP_per_game,FG_per_game,FGA,FG%,3P_per_game,3PA,3P%,2P_per_game,2PA,2P%,eFG%,FT_per_game,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Rk,Pk,salary
-0.11106455746272477,-0.16163963037796433,-0.37862769427720205,0.2734183724046007,-0.26659989553013247,0.2786780871255996,0.26058175065115985,0.001338797546192621,-0.060714595829472744,0.035294661243026645,0.2173075486730391,-0.2653989073487728,-0.18086657797806102,-0.4054316764755471,-0.3508411522346706,-0.2762294141883176,-0.19894200511288349,-0.15450393617002403,-1.020040021357185,-1.0245854923493076,-0.8180433704037071,-0.7438797379980815,-0.7193581918063557,-0.941467326784559,0.06420931279301062,-0.7893943813874358,0.16168026791391876,-0.27947816449555163,-0.8301007690958752,-0.7324639700765597,-0.7130307434854072,-0.925299715178284,0.07150157087592467,-0.7735589197307723,0.12918923284759665,-0.13314014513115707,-0.28477446498716497,-0.27271053278194324,-0.009064863638318233,-0.5489184329979724,0.16123506965409282,-0.07076093832357638,-1.020040021357185,-1.0245854923493076,-0.9246610242921346,-0.789396743195459,-0.27944681958540996,0.16169462661571304,0.07789941214362615,-0.18473201421922267,-0.08541646979214933,-0.21475563283019666,0.03525288861603858,-0.15648219484638873,0.33909148182407955,0.06704285420004479,-0.7028467689718018,-0.810152535923427,-0.8149117142174506,-0.9426350485606828,-1.0268638829509247,-0.39334376908948643,-0.9704886562824901,-0.5501745583100939,-0.009064863638318236,-0.9861581692144059,-0.7501528183912856,-1.029225807710338,-0.9318539632511005,-0.8487732174696272,-0.7234950856747694,-0.6087439697078465,-0.5650601427098554,-0.7015754089744479,-0.8282631160285064,-0.7390624109051844,-0.6572923894051413,-0.8343217788854759,-0.6617019053452304,-0.6629622113463415,0.09829605319226871,-0.6278657928806121,-0.8368042005235731,-0.8078370947033907,-0.6145487670967889,-0.746110177396876,-0.5338400754256918,-0.714054290567214,-0.832931162013715,-0.9143357559321788,-0.10573508317108152,0.2796956315165675,-0.4068809900160996
0.9041236290744292,0.8791720401510326,0.27997429750518027,0.5667442470818206,-0.5225357856031034,0.5575897814088063,0.5486048254177147,0.12244799698013266,-0.055169212328572775,0.19796389736976155,0.400947629544774,-0.4283951379676013,-0.4462616199935597,0.2721949590222529,0.256407880789038,0.18240497643890877,0.12172431071188274,0.07390043874786649,0.9975694815093966,1.6052954785107167,0.8017657600080349,0.6131851334004081,-0.2070990105186058,0.5648672338356628,0.2673067489914655,0.630815889260973,0.5214190601035097,-0.7348728833983034,0.7735665288110454,0.648123998495794,-0.174527079920209,0.6084807082940956,0.2750471249179149,0.6612766377973015,0.4872598492405746,-0.6283004687945009,1.802830446438271,2.0026213155624126,0.18069856037472035,0.5655209801691765,-0.04713883389900781,0.14299863858048187,0.9975694815093966,1.6052954785107167,1.327184639747515,0.6308153334291918,-0.7348824281462124,0.5214155395248091,0.6922582898901659,1.135934676349197,1.1101916744366567,-0.012146355096727643,-0.10728893958313018,0.7480603263641904,-0.1568302450625608,0.8372119682830308,2.1671824629651124,2.296977730000125,2.430820701558596,1.0261546337958911,0.9943921145425393,0.516355017048898,0.9903103797221288,2.245434248030224,0.18069856037472035,1.005730244191821,1.637997767140481,1.4433577728430107,1.8669866702448965,1.5337872583602163,0.7939957960450899,-0.4532056295152411,-0.4578585412744499,-0.19040162273279346,2.1768195101812102,1.9525696922294293,0.6191404866700072,0.5719359712871536,1.972201380305265,2.137321061000893,0.2921489447256869,2.1488533363943465,2.3640710746581624,2.4079090542573445,0.48261180007561527,0.8151436249852344,2.0306672839203963,1.478861230978775,1.2504415997879004,1.802262392968654,0.37316019127384537,-0.3143172354429198,0.6839743545587277
-0.4146085751042623,-0.2961960262222502,0.749256920152044,0.8050054906803554,-0.7692769903709002,0.8033896242403968,0.8051237396951303,-0.1202121591492373,-0.026258635829723462,0.7737512876352594,0.832245630407015,-0.12686477567314988,-0.3982646744601549,1.030336036400346,1.1143306436671214,1.0343549088305515,0.8263597394848368,0.5858860914737245,0.9067774616905896,1.6197690613239815,0.3639855971675782,0.42208683270973396,0.829593887124415,0.5197029038413116,0.6995042607880575,0.671237375819786,0.22361506998344152,0.42622009734827,0.38339446503214575,0.40543091310798895,0.781226112082686,0.4926301372042178,0.6868957909613956,0.6483030537241586,0.27105771305301246,0.3308674133015862,1.3503235910984215,2.2250631552272235,0.38587540315179303,0.6738024161278678,0.16481142749512145,0.37412070718061435,0.9067774616905896,1.6197690613239815,1.4824466203895592,0.6712368713890159,0.4262090259712074,0.22360982032861484,-0.4951651302067344,-0.05571792320227072,-0.2613755968486398,1.5039776873280999,0.3537465208992487,-0.26295041880575576,-0.22731897675826618,1.3566688753434744,3.011274979650051,1.488227592933589,2.672424808948363,1.1283665116678632,1.537507449304374,0.31997654754155663,1.352771163558201,3.219777288621905,0.38587540315179303,0.9160956681998438,1.736381353216738,1.5681412194880375,2.1043523640254698,2.0888830628711217,0.3838441379347765,2.036233036235571,1.9582214854671354,0.8440375446473143,1.6687948547065945,1.5828364598748121,0.439379080407783,0.5297660156030213,2.418838269466081,2.1720601149567242,0.7047156410560826,0.08300058728582607,1.0171642469205338,0.7529732877826602,2.1808418293369183,1.6277458867606405,0.12304574730627132,1.7780193177195005,0.4856003007677862,2.3457578779484987,0.4292286042931291,-0.41858715667237056,2.069053070856077
-0.3245093583595965,-0.26578904366809036,-0.6624367090876911,0.5761037911763216,-0.5885144162063808,0.5996108164678412,0.6160479570067905,0.08434075778022809,-0.05074573553713692,0.7510749259568785,0.5438192263649887,0.08169630143165195,-0.3961172790013741,-0.5368458521830728,-0.440208817348936,-0.35206015287827064,-0.27313924528928935,-0.20771420775905994,-0.39620382856107983,-0.7002481087537238,0.03890899758874848,0.20250088953297904,0.8663702434743319,0.3086320629922853,0.25600948346213265,0.2703057006105347,-0.2357635095892677,0.8502246721343463,0.04372967482768831,0.1208500424044828,0.8354477704314721,0.2237415209940277,0.2339745156246203,0.20342776685671646,-0.1756332248719936,0.528964152026445,-0.07097896600685376,-0.12104835010849903,-0.23374617849673676,0.2734834017163331,0.24737265151425772,-0.32385387787278586,-0.3962038285610798,-0.7002481087537238,-0.07572208014750012,0.27030468634464033,0.8502422119007127,-0.23576246350926558,-0.2797489907648608,-0.21563864088520535,-0.2724844435801554,-0.08821218392638687,0.04978215000694767,-0.18284599889747674,-0.1511616010062682,-0.0643336939282225,-0.4724683828071156,-0.5572033957856103,-0.5537169573930656,0.09183326009983024,-0.036471667771003066,0.04540010712387438,-0.012007119188713992,-0.4211732979998744,-0.23374617849673676,-0.3702748268091813,-0.6589580034067042,-0.6964500054427945,-0.6019253820496177,-0.6013430821909198,0.07931916067129792,0.06587029266375384,0.04937089866691287,0.8807589126839243,-0.6769752712868552,-0.7106980671737702,0.2328451054983547,0.33275157117492177,-0.5882324158299556,-0.620003857046481,0.2813974114644419,-0.6020786447195041,-0.6000595365687218,-0.6304904753040789,-0.47016636313875265,-0.5249505795566054,-0.44944505457696726,-0.6851770738149193,-0.7027778879653103,-0.5787803445803843,-0.35428191220260513,-0.05191100688009888,-0.3453423127004291
0.6364793681519776,0.5438521878828281,-0.16202090467675162,0.048390027344102686,-0.06983778929278274,0.05212705516857776,0.04359471821958478,-0.24980443526395285,0.03653592166720505,0.058992855331817126,0.036850452809931586,0.01381525710914555,-0.02732325966912818,-0.5277855295950664,-0.39704208575090716,-0.294419179222312,-0.1827447781281456,-0.16501263319338969,-1.6892472292761291,-1.1949699935161273,-3.4181698038271024,-3.304699110941611,-1.1497585420742507,-3.5013370064129385,-2.894758121576385,-3.8012953755874914,-1.2461302841065094,-0.9059096855059581,-3.4280432535236462,-3.3678346918325692,-1.1414776961255555,-3.552384563107781,-2.8974117573641496,-3.836734348342419,-1.246324582157313,-0.8482903247218501,0.008268541162328532,0.006896033152510078,-4.03126953222247,-3.6980957239369996,-5.059891716889034,-4.601585424916941,-1.6892472292761291,-1.1949699935161273,-1.8068308539258688,-3.8013015674069943,-0.9059190053711267,-1.2461376783190066,-1.1479491279661729,-1.9231467844262506,-1.8402074032749736,-1.3109635472190342,-1.431632720833919,-0.710806151598395,-1.9168073957739977,-2.920942575562813,-0.6005490129162974,-0.9375731648910157,-0.7989340559634905,-0.6135636050395162,0.41090822588535597,0.19977161651994751,0.404245033608933,-0.4336704179789529,-4.03126953222247,-1.6468341234700707,-0.7754004362688253,-1.8058989134536965,-1.293204666933111,-1.371478528036107,-3.1595111383595023,-0.6943116588958673,-0.7617346661357168,-1.1310559431113723,-1.1962737018743468,-1.2576439992028259,-3.0661565490366356,-3.2242756821735523,-1.031032748120802,-1.0899001517544353,-2.726281012384127,-1.1195194536145714,-1.314190140568855,-1.3125642071850927,-0.9767834219356987,-1.3175548414942428,-0.7814419357335409,-1.3923593994076395,-1.944165992206973,-1.277690056411728,-2.1711420392866456,-0.7958878636460884,-0.256114106986108
-0.8026331120193098,-0.8180978812579318,-0.12753716988357222,0.2515022504053281,-0.20962903894647608,0.2389034993614696,0.2334935931673566,0.2389320406477796,-0.10526033039375901,-0.12627223882552024,0.08567236093647325,-0.40649423049559996,-0.2855953314292173,-0.226976772207847,-0.24511882579222463,-0.26599392547510714,-0.22983135685053097,-0.2186757459723095,0.7075452942957816,0.336252500210844,0.15277242651514514,0.08764988102827437,0.15801437477181254,0.03270883139903994,0.38138653245007204,0.08633008312524112,-0.07224198888248108,-0.3815023769039638,0.10463288990593372,0.12684696416951027,0.2532424104197677,0.09072118202938832,0.39558653079437056,0.128048226737107,-0.12355897603464792,0.10350848171159756,-0.5376334253937144,-0.5289773885896668,0.09179047175262874,0.16905360084492782,0.153995784323693,0.04284785606772004,0.7075452942957816,0.336252500210844,0.0835554841448485,0.08632883491117638,-0.38150360253454185,-0.07224812580484546,-0.3823743260889443,-0.589131915850117,-0.577673687730204,0.6655388404096402,0.4176788181089366,-0.44117379871893503,0.1770543497883412,0.06019975800529549,-0.16118197592320202,0.19293059435177365,-0.030107544091169742,0.08293299859798466,0.09798667905884495,0.1753638617536829,0.14394740514897408,-0.16766925668563235,0.09179047175262874,0.7194033720703432,-0.137955194201795,0.19118405858235824,0.06773446271041422,0.09049054328482835,0.18595926963982398,-0.3295653299460837,-0.3051223824565678,0.17394841440232522,0.17404460225949303,0.23049402680755798,0.12480550205130804,0.07511570087416508,0.01319175176221435,-0.015209794138208627,0.40107266087277965,-0.27977070843562674,-0.3299938510303451,-0.328179231251735,0.5280313233123998,0.4886886661726179,-0.37287044263899677,0.26632715719448546,0.17316573513509115,0.019020107599438996,0.20616993104807138,0.2343921058319917,-0.3330145394569312
-0.6187185232882769,-0.5572291272202291,-0.3830335851881326,-1.1967038754478512,1.1598208652728417,-1.2197962576733117,-1.230774510180126,0.02824418106156192,0.19423798511395415,-0.6752809688552825,-1.007735510269564,0.7212521787838976,0.8881777114797508,-0.35762899235375717,-0.33062066347208285,-0.287128786852797,-0.23991189947369693,-0.18469097986783237,-0.3980023507698446,-0.5443406023310094,-0.24310254237017184,-0.11536242085117229,0.5663613359374682,-0.045765669242374234,0.32078599541775155,-0.058290824847177077,-0.30188012438646716,0.6980982190641002,-0.22792071917503018,-0.13742735506032613,0.5406743366791156,-0.07241993553285829,0.3154970682801203,-0.07647101624012742,-0.2710563468401191,0.5827743853843297,-0.3595868094071378,-0.3931688758292038,-0.04860834402327638,0.00449023378344143,0.384860039721812,-0.11530481014906463,-0.3980023507698445,-0.5443406023310094,-0.2963128619090122,-0.05829225696494206,0.6980994756994036,-0.30186346606528214,-0.49546674695097204,-0.4226446573704125,-0.5357818408707635,0.28383167660194314,0.14588923040533133,-0.34415547221306986,0.027635219424091667,-0.06084362976450693,-0.583564162811158,-0.677576509832371,-0.6789224626818597,-0.4093330421939498,-0.2150500080121645,-0.30346158742934876,-0.2860976960929776,-0.5624451211438921,-0.04860834402327638,-0.3720504209188455,-0.5486641383918678,-0.28015263410468993,-0.4001503970064946,-0.2958534427034091,-0.18491180018455283,0.1914221119621675,0.25941981965655886,0.5814111278589215,-0.49577410938340305,-0.4469995002108996,-0.0661256002118907,0.001849773739442315,-0.43129611603864,-0.4605302612109286,0.34322529922819006,-0.5665005726607412,-0.48622319760232174,-0.5381288314917159,-0.08106292520329805,-0.15223186530578375,-0.44054677864717795,-0.2835219595008543,-0.3587830972993125,-0.3786954464075971,-0.31095124906425353,-0.026646128642239326,-0.27985101069531415
-0.4376707451531271,-0.3959431946942648,1.2256980718730937,0.5041823398465116,-0.5511586167763184,0.5456670715706605,0.5216539021661325,-0.2879382678340626,-0.1286958269272077,0.2922935495700605,0.3903126562939376,-0.3123837091085753,-0.4363545377663498,1.067242608259552,0.9374790635566624,0.7002593218914585,0.40705719209990965,0.18345627098675796,-0.22443893964274106,-0.4336228270874395,-0.16585847954961558,-0.07334432778597945,0.7568256071854439,0.13966616721374306,0.3885277181097526,0.10458524612973523,-0.4235335533981122,0.9674253140837811,-0.1295579844027195,-0.07236671928891952,0.7144622911162634,0.1326852551175786,0.38881138050845615,0.10255270823623606,-0.40162634902279365,0.8589624447811741,-0.1657231125478696,-0.24494627765088403,0.9382372596278249,0.18203929765151358,0.19363243595425564,0.9963303735183368,-0.22443893964274111,-0.4336228270874395,-0.21075391841018348,0.1045840211294096,0.9674170392979254,-0.42354059952668444,-0.5387900167217095,-0.3481417080708616,-0.4853109962595141,0.15808552499433054,0.03451077187447891,-0.3311105907082633,-0.11116490820632687,-0.22009242693904726,-0.4186292298183299,-0.37487908119715,-0.44138635983331054,0.01901875900835027,-0.027110418476356205,0.10064674018194894,0.01649402589085313,-0.3708069284288799,0.9382372596278249,-0.20069964807397744,-0.5244179302931775,-0.20542873973819123,-0.37518527434512683,-0.2918218269540548,-0.112546043369754,0.41661097513019085,0.4300225760962014,0.7714405325363757,-0.5374636800424263,-0.5138018177595662,-0.026587665465026247,0.17498501472095288,-0.4756098893442881,-0.5257908076514121,0.4078863116489242,-0.5970141481079306,-0.39384436648765125,-0.48172881937379863,-0.09542230078083798,-0.17983295748385966,-0.4193018719496558,-0.39277105264884005,-0.2957667327067114,-0.3457006399801517,0.05144753866968482,0.026229286185444088,0.09570301822844293
0.16968446467671083,0.18579498387520021,-0.48510824393611984,0.048358789564612176,-0.09106208741453474,0.07538201557401279,0.13058290886063426,0.11481830785098994,0.020581817175024348,0.32127466312494635,0.0959280102817161,0.19451789646055245,-0.09921285292423723,-0.41719193295870965,-0.29320751831136077,-0.21101730618460593,-0.18470432205448403,-0.14504472481679018,-1.4725653769244926,-1.142163530849127,2.870904993702917,2.514528539438522,-0.24779029813635484,2.7869608274010353,-1.3516842029110279,2.3927009982111387,0.5906242681725742,-0.2750643964711043,2.892559921122413,2.4771381531831245,-0.28145396734510697,2.736282191413727,-1.3611634438078486,2.3485692443017996,0.6500382414269952,-0.3919030324674096,0.12976047927387846,0.10419583884986718,-0.05324791107145253,1.6612093349578996,0.15307998603333423,-0.12053106433579341,-1.4725653769244926,-1.142163530849127,1.7902431670723238,2.392702682838191,-0.2750745457847568,0.5906106377799476,0.4061445771827141,0.16199886546306924,0.3194349399872974,-0.1315001002379578,0.349807695821798,0.3618188945430164,0.006438035986850224,-0.13921260168401828,-0.5386828246987996,-0.890240390392669,-0.7332751541972279,1.768638635991184,1.3029550944108703,1.4502292592311647,1.587082364827312,-0.39651843354276706,-0.05324791107145253,-1.432914596187213,-0.7617707287909542,-1.1898446865926655,-0.7622547243336163,-1.026383505061498,2.7324587081758467,-0.47716647715555144,-0.6098808915743861,-0.23103684338638106,-0.6845173513028877,-0.9250071889452675,2.4075975577713167,2.6465103083653614,-0.7563919433885932,-0.7641950072592129,-1.2533026800256675,-0.6094168682492755,-0.8409944290233758,-0.8043789196230107,-0.7400926215524963,-0.7933558087875441,-0.3916001165365823,-0.9892723286140417,-0.9846427833256574,-0.7954828016020571,-0.499523390239029,0.11419203990038129,-0.4171435602405639
